#  x(m)            y(m)            z(m)            Bx(T)           By(T)           Bz(T)
  2.02847912E+00  2.80999576E-05  1.08251988E-01 -3.22387489E-05  2.32725009E+00  0.00000000E+00
  2.02736598E+00  2.76470759E-05  1.08894333E-01 -3.17540039E-05  2.32852789E+00  0.00000000E+00
  2.02624767E+00  2.71617724E-05  1.09517897E-01 -3.12310545E-05  2.32981303E+00  0.00000000E+00
  2.02512441E+00  2.66433408E-05  1.10122501E-01 -3.06689468E-05  2.33110529E+00  0.00000000E+00
  2.02399642E+00  2.60914827E-05  1.10707983E-01 -3.00671924E-05  2.33240443E+00  0.00000000E+00
  2.02286391E+00  2.55058120E-05  1.11274199E-01 -2.94251997E-05  2.33371024E+00  0.00000000E+00
  2.02172707E+00  2.48859916E-05  1.11821004E-01 -2.87424308E-05  2.33502250E+00  0.00000000E+00
  2.02058611E+00  2.42317366E-05  1.12348253E-01 -2.80184051E-05  2.33634102E+00  0.00000000E+00
  2.01944122E+00  2.35428180E-05  1.12855800E-01 -2.72527045E-05  2.33766557E+00  0.00000000E+00
  2.01829261E+00  2.28190661E-05  1.13343501E-01 -2.64449776E-05  2.33899594E+00  0.00000000E+00
  2.01714047E+00  2.20603748E-05  1.13811209E-01 -2.55949448E-05  2.34033191E+00  0.00000000E+00
  2.01598501E+00  2.12667055E-05  1.14258777E-01 -2.47024038E-05  2.34167327E+00  0.00000000E+00
  2.01482643E+00  2.04380911E-05  1.14686060E-01 -2.37672344E-05  2.34301980E+00  0.00000000E+00
  2.01366493E+00  1.95748546E-05  1.15092911E-01 -2.27896538E-05  2.34437127E+00  0.00000000E+00
  2.01250071E+00  1.86781552E-05  1.15479212E-01 -2.17708554E-05  2.34572748E+00  0.00000000E+00
  2.01133394E+00  1.77486599E-05  1.15844871E-01 -2.07114642E-05  2.34708823E+00  0.00000000E+00
  2.01016478E+00  1.67871253E-05  1.16189794E-01 -1.96122134E-05  2.34845335E+00  0.00000000E+00
  2.00899342E+00  1.57944009E-05  1.16513889E-01 -1.84739484E-05  2.34982264E+00  0.00000000E+00
  2.00782002E+00  1.47714302E-05  1.16817062E-01 -1.72976293E-05  2.35119591E+00  0.00000000E+00
  2.00664474E+00  1.37192531E-05  1.17099220E-01 -1.60843340E-05  2.35257298E+00  0.00000000E+00
  2.00546778E+00  1.26390074E-05  1.17360270E-01 -1.48352609E-05  2.35395366E+00  0.00000000E+00
  2.00428928E+00  1.15319298E-05  1.17600118E-01 -1.35517312E-05  2.35533775E+00  0.00000000E+00
  2.00310944E+00  1.03993571E-05  1.17818671E-01 -1.22351905E-05  2.35672506E+00  0.00000000E+00
  2.00192843E+00  9.24345875E-06  1.18015841E-01 -1.08880727E-05  2.35811538E+00  0.00000000E+00
  2.00074643E+00  8.06712218E-06  1.18191585E-01 -9.51367101E-06  2.35950850E+00  0.00000000E+00
  1.99956361E+00  6.87225713E-06  1.18345882E-01 -8.11414102E-06  2.36090425E+00  0.00000000E+00
  1.99838009E+00  5.66084077E-06  1.18478710E-01 -6.69172904E-06  2.36230246E+00  0.00000000E+00
  1.99719605E+00  4.43491374E-06  1.18590048E-01 -5.24876803E-06  2.36370296E+00  0.00000000E+00
  1.99601162E+00  3.19657576E-06  1.18679877E-01 -3.78767292E-06  2.36510558E+00  0.00000000E+00
  1.99482696E+00  1.94798087E-06  1.18748176E-01 -2.31093552E-06  2.36651013E+00  0.00000000E+00
  1.99364222E+00  6.91332447E-07  1.18794925E-01 -8.21118983E-07  2.36791645E+00  0.00000000E+00
  1.99245756E+00 -5.71122206E-07  1.18820106E-01  6.79148093E-07  2.36932435E+00  0.00000000E+00
  1.99127312E+00 -1.83709741E-06  1.18823700E-01  2.18717796E-06  2.37073366E+00  0.00000000E+00
  1.99008908E+00 -3.10306754E-06  1.18805703E-01  3.69879102E-06  2.37214418E+00  0.00000000E+00
  1.98890560E+00 -4.36572393E-06  1.18766162E-01  5.21004562E-06  2.37355570E+00  0.00000000E+00
  1.98772282E+00 -5.62278028E-06  1.18705133E-01  6.71820207E-06  2.37496806E+00  0.00000000E+00
  1.98654089E+00 -6.87198215E-06  1.18622674E-01  8.22054485E-06  2.37638110E+00  0.00000000E+00
  1.98535994E+00 -8.11111273E-06  1.18518842E-01  9.71438977E-06  2.37779463E+00  0.00000000E+00
  1.98418012E+00 -9.33799834E-06  1.18393695E-01  1.11970908E-05  2.37920850E+00  0.00000000E+00
  1.98300157E+00 -1.05505135E-05  1.18247292E-01  1.26660465E-05  2.38062253E+00  0.00000000E+00
  1.98182443E+00 -1.17465860E-05  1.18079693E-01  1.41187063E-05  2.38203654E+00  0.00000000E+00
  1.98064884E+00 -1.29242007E-05  1.17890957E-01  1.55525757E-05  2.38345038E+00  0.00000000E+00
  1.97947493E+00 -1.40814043E-05  1.17681143E-01  1.69652223E-05  2.38486386E+00  0.00000000E+00
  1.97830288E+00 -1.52151739E-05  1.17450336E-01  1.83529107E-05  2.38627677E+00  0.00000000E+00
  1.97713284E+00 -1.63235782E-05  1.17198654E-01  1.97132061E-05  2.38768894E+00  0.00000000E+00
  1.97596495E+00 -1.74052366E-05  1.16926219E-01  2.10443277E-05  2.38910018E+00  0.00000000E+00
  1.97479936E+00 -1.84588656E-05  1.16633153E-01  2.23446033E-05  2.39051030E+00  0.00000000E+00
  1.97363621E+00 -1.94832778E-05  1.16319576E-01  2.36124695E-05  2.39191913E+00  0.00000000E+00
  1.97247565E+00 -2.04773811E-05  1.15985609E-01  2.48464708E-05  2.39332649E+00  0.00000000E+00
  1.97131781E+00 -2.14401772E-05  1.15631375E-01  2.60452588E-05  2.39473219E+00  0.00000000E+00
  1.97016284E+00 -2.23707599E-05  1.15256994E-01  2.72075907E-05  2.39613605E+00  0.00000000E+00
  1.96901089E+00 -2.32683129E-05  1.14862588E-01  2.83323278E-05  2.39753789E+00  0.00000000E+00
  1.96786209E+00 -2.41321079E-05  1.14448276E-01  2.94184333E-05  2.39893753E+00  0.00000000E+00
  1.96671660E+00 -2.49609517E-05  1.14014204E-01  3.04642977E-05  2.40033476E+00  0.00000000E+00
  1.96557459E+00 -2.57547208E-05  1.13560530E-01  3.14696117E-05  2.40172936E+00  0.00000000E+00
  1.96443622E+00 -2.65133206E-05  1.13087409E-01  3.24341003E-05  2.40312115E+00  0.00000000E+00
  1.96330164E+00 -2.72367304E-05  1.12595000E-01  3.33575781E-05  2.40450989E+00  0.00000000E+00
  1.96217103E+00 -2.79249993E-05  1.12083458E-01  3.42399444E-05  2.40589538E+00  0.00000000E+00
  1.96104454E+00 -2.85782416E-05  1.11552939E-01  3.50811795E-05  2.40727741E+00  0.00000000E+00
  1.95992234E+00 -2.91966337E-05  1.11003600E-01  3.58813399E-05  2.40865575E+00  0.00000000E+00
  1.95880459E+00 -2.97804095E-05  1.10435596E-01  3.66405545E-05  2.41003020E+00  0.00000000E+00
  1.95769145E+00 -3.03298575E-05  1.09849081E-01  3.73590203E-05  2.41140054E+00  0.00000000E+00
  1.95658309E+00 -3.08453168E-05  1.09244211E-01  3.80369989E-05  2.41276655E+00  0.00000000E+00
