  36865
  1.9765232E+00  5.2960779E-01  7.4532071E-02
  1.9737906E+00  5.2887561E-01  7.7081361E-02
  2.0490976E+00  0.0000000E+00  9.0580682E-02
  2.0467084E+00  0.0000000E+00  9.3001050E-02
  1.9765888E+00  5.2962537E-01  7.4605475E-02
  1.9738543E+00  5.2889268E-01  7.7156524E-02
  2.0466384E+00  0.0000000E+00  9.2929663E-02
  2.0441928E+00  0.0000000E+00  9.5252246E-02
  1.9737906E+00  5.2887561E-01  7.7081361E-02
  1.9710030E+00  5.2812865E-01  7.9546864E-02
  2.0467084E+00  0.0000000E+00  9.3001050E-02
  2.0442605E+00  0.0000000E+00  9.5325867E-02
  1.9738543E+00  5.2889268E-01  7.7156524E-02
  1.9710647E+00  5.2814520E-01  7.9623758E-02
  2.0441928E+00  0.0000000E+00  9.5252246E-02
  2.0416924E+00  0.0000000E+00  9.7476458E-02
  1.9710030E+00  5.2812865E-01  7.9546864E-02
  1.9681626E+00  5.2736758E-01  8.1925584E-02
  2.0442605E+00  0.0000000E+00  9.5325867E-02
  2.0417576E+00  0.0000000E+00  9.7552260E-02
  1.9710647E+00  5.2814520E-01  7.9623758E-02
  1.9682223E+00  5.2738359E-01  8.2004174E-02
  2.0416924E+00  0.0000000E+00  9.7476458E-02
  2.0391407E+00  0.0000000E+00  9.9599441E-02
  1.9681626E+00  5.2736758E-01  8.1925584E-02
  1.9652721E+00  5.2659307E-01  8.4214652E-02
  2.0417576E+00  0.0000000E+00  9.7552260E-02
  2.0392034E+00  0.0000000E+00  9.9677371E-02
  1.9682223E+00  5.2738359E-01  8.2004174E-02
  1.9653297E+00  5.2660851E-01  8.4294905E-02
  2.0391407E+00  0.0000000E+00  9.9599441E-02
  2.0365415E+00  0.0000000E+00  1.0161834E-01
  1.9652721E+00  5.2659307E-01  8.4214652E-02
  1.9623339E+00  5.2580578E-01  8.6411201E-02
  2.0392034E+00  0.0000000E+00  9.9677371E-02
  2.0366015E+00  0.0000000E+00  1.0169834E-01
  1.9653297E+00  5.2660851E-01  8.4294905E-02
  1.9623893E+00  5.2582064E-01  8.6493082E-02
  2.0365415E+00  0.0000000E+00  1.0161834E-01
  2.0338986E+00  0.0000000E+00  1.0353029E-01
  1.9623339E+00  5.2580578E-01  8.6411201E-02
  1.9593505E+00  5.2500639E-01  8.8512478E-02
  2.0366015E+00  0.0000000E+00  1.0169834E-01
  2.0339558E+00  0.0000000E+00  1.0361231E-01
  1.9623893E+00  5.2582064E-01  8.6493082E-02
  1.9594037E+00  5.2502064E-01  8.8595944E-02
  2.0338986E+00  0.0000000E+00  1.0353029E-01
  2.0312155E+00  0.0000000E+00  1.0533255E-01
  1.9593505E+00  5.2500639E-01  8.8512478E-02
  1.9563246E+00  5.2419560E-01  9.0516257E-02
  2.0339558E+00  0.0000000E+00  1.0361231E-01
  2.0312698E+00  0.0000000E+00  1.0541654E-01
  1.9594037E+00  5.2502064E-01  8.8595944E-02
  1.9563755E+00  5.2420923E-01  9.0601258E-02
  2.0312155E+00  0.0000000E+00  1.0533255E-01
  2.0284959E+00  0.0000000E+00  1.0702247E-01
  1.9563246E+00  5.2419560E-01  9.0516257E-02
  1.9532590E+00  5.2337417E-01  9.2420459E-02
  2.0312698E+00  0.0000000E+00  1.0541654E-01
  2.0285471E+00  0.0000000E+00  1.0710835E-01
  1.9563755E+00  5.2420923E-01  9.0601258E-02
  1.9533075E+00  5.2338717E-01  9.2506944E-02
  2.0284959E+00  0.0000000E+00  1.0702247E-01
  2.0257433E+00  0.0000000E+00  1.0859738E-01
  1.9532590E+00  5.2337417E-01  9.2420459E-02
  1.9501565E+00  5.2254285E-01  9.4223009E-02
  2.0285471E+00  0.0000000E+00  1.0710835E-01
  2.0257914E+00  0.0000000E+00  1.0868508E-01
  1.9533075E+00  5.2338717E-01  9.2506944E-02
  1.9502025E+00  5.2255518E-01  9.4310923E-02
  2.0257433E+00  0.0000000E+00  1.0859738E-01
  2.0229613E+00  0.0000000E+00  1.1005464E-01
  1.9501565E+00  5.2254285E-01  9.4223009E-02
  1.9470198E+00  5.2170238E-01  9.5921978E-02
  2.0257914E+00  0.0000000E+00  1.0868508E-01
  2.0230060E+00  0.0000000E+00  1.1014408E-01
  1.9502025E+00  5.2255518E-01  9.4310923E-02
  1.9470633E+00  5.2171404E-01  9.6011259E-02
  2.0229613E+00  0.0000000E+00  1.1005464E-01
  2.0201532E+00  0.0000000E+00  1.1139197E-01
  1.9470198E+00  5.2170238E-01  9.5921978E-02
  1.9438522E+00  5.2085363E-01  9.7516001E-02
  2.0230060E+00  0.0000000E+00  1.1014408E-01
  2.0201945E+00  0.0000000E+00  1.1148307E-01
  1.9470633E+00  5.2171404E-01  9.6011259E-02
  1.9438931E+00  5.2086459E-01  9.7606579E-02
  2.0201532E+00  0.0000000E+00  1.1139197E-01
  2.0173221E+00  0.0000000E+00  1.1260720E-01
  1.9438522E+00  5.2085363E-01  9.7516001E-02
