 1.90097394274376263E+00 1.31258179914657753E-05-2.46909678839963460E-02
 1.90123610826990919E+00 1.38845004388317973E-05-2.62054102180767669E-02
 1.90151400089256883E+00 1.46327898996063373E-05-2.77147232914884897E-02
 1.90180759595643467E+00 1.53702760662508025E-05-2.92186227626143775E-02
 1.90211686896056942E+00 1.60965580893235438E-05-3.07168242528404641E-02
 1.90244179104100986E+00 1.68109697175349291E-05-3.22090386191713277E-02
 1.90278231219936744E+00 1.75127143748218887E-05-3.36949977371261075E-02
 1.90313837875628411E+00 1.82016218103644296E-05-3.51744595991890160E-02
 1.90350993715160910E+00 1.88775350217840908E-05-3.66471821645841453E-02
 1.90389693394550696E+00 1.95403098935871295E-05-3.81129233548444593E-02
 1.90429931581951917E+00 2.01898148501451862E-05-3.95714410491726024E-02
 1.90471702957755928E+00 2.08259305233894427E-05-4.10224930795821466E-02
 1.90515002214682116E+00 2.14485494352087813E-05-4.24658372258026606E-02
 1.90559824057859073E+00 2.20575756946655117E-05-4.39012312099345686E-02
 1.90606163204893497E+00 2.26529247100818654E-05-4.53284326908394639E-02
 1.90654013322511040E+00 2.32340664902252263E-05-4.67471926479297584E-02
 1.90703365158978744E+00 2.38004957098615213E-05-4.81572897291209501E-02
 1.90754209210532033E+00 2.43523197384525756E-05-4.95585272553450140E-02
 1.90806535982095626E+00 2.48896542742604972E-05-5.09507085138212121E-02
 1.90860335987302454E+00 2.54126228113748030E-05-5.23336367537192704E-02
 1.90915599748501741E+00 2.59213561121820686E-05-5.37071151816987391E-02
 1.90972317796751323E+00 2.64159916850888243E-05-5.50709469573193791E-02
 1.91030480671796821E+00 2.68966732671670993E-05-5.64249351883160319E-02
 1.91090078922032824E+00 2.73635503115203577E-05-5.77688829257349198E-02
 1.91151103104448583E+00 2.78167774790323426E-05-5.91025931589258743E-02
 1.91213542296030337E+00 2.82560599880140731E-05-6.04258615575280073E-02
 1.91277382566545517E+00 2.86811835195233342E-05-6.17385096694155061E-02
 1.91342609826468335E+00 2.90923379475824569E-05-6.30403760704478511E-02
 1.91409209993770579E+00 2.94897099352668459E-05-6.43312993213771556E-02
 1.91477168993951130E+00 2.98734823280801045E-05-6.56111179637949155E-02
 1.91546472760054520E+00 3.02438335519586629E-05-6.68796705160073501E-02
 1.91617107232675710E+00 3.06009370156583882E-05-6.81367954688379684E-02
 1.91689058359951159E+00 3.09449605172599273E-05-6.93823312813526966E-02
 1.91762312097535270E+00 3.12760656545612927E-05-7.06161163765070821E-02
 1.91836854408562596E+00 3.15944072391350153E-05-7.18379891367111056E-02
 1.91912669157455418E+00 3.18997524940303718E-05-7.30477782098566952E-02
 1.91989738332950211E+00 3.21920437237981614E-05-7.42453369428209831E-02
 1.92068043882707262E+00 3.24712769407602223E-05-7.54305211075942672E-02
 1.92147567763936200E+00 3.27374337028398042E-05-7.66031864641071314E-02
