# x(m)  y(m)  z(m)  nx  ny  nz
  -1.94877614E+00  -5.22155645E-01  -9.10671238E-02  -4.02382101E-01  -9.04698176E-02  -9.10990591E-01
  -1.95012111E+00  -5.22516691E-01  -9.04281519E-02  -4.11657497E-01  -9.36190534E-02  -9.06517280E-01
  -1.95146122E+00  -5.22876449E-01  -8.97733788E-02  -4.20838033E-01  -9.67542345E-02  -9.01961179E-01
  -1.95279628E+00  -5.23234863E-01  -8.91029398E-02  -4.29925967E-01  -9.98757863E-02  -8.97322958E-01
  -1.95412606E+00  -5.23591874E-01  -8.84169927E-02  -4.38905989E-01  -1.02978804E-01  -8.92612401E-01
  -1.95545037E+00  -5.23947428E-01  -8.77157128E-02  -4.47779805E-01  -1.06063311E-01  -8.87830964E-01
  -1.95676900E+00  -5.24301469E-01  -8.69992732E-02  -4.56550334E-01  -1.09129652E-01  -8.82979338E-01
  -1.95808174E+00  -5.24653943E-01  -8.62678472E-02  -4.65220459E-01  -1.12178157E-01  -8.78058076E-01
  -1.95938839E+00  -5.25004793E-01  -8.55216079E-02  -4.73793023E-01  -1.15209143E-01  -8.73067595E-01
  -1.96068875E+00  -5.25353965E-01  -8.47607281E-02  -4.82270823E-01  -1.18222910E-01  -8.68008178E-01
  -1.96198261E+00  -5.25701405E-01  -8.39853806E-02  -4.90656613E-01  -1.21219743E-01  -8.62879981E-01
  -1.96326977E+00  -5.26047056E-01  -8.31957382E-02  -4.98953097E-01  -1.24199907E-01  -8.57683036E-01
  -1.96455003E+00  -5.26390863E-01  -8.23919733E-02  -5.07162931E-01  -1.27163652E-01  -8.52417249E-01
  -1.96582317E+00  -5.26732772E-01  -8.15742583E-02  -5.15288721E-01  -1.30111209E-01  -8.47082409E-01
  -1.96708900E+00  -5.27072724E-01  -8.07427818E-02  -5.23324192E-01  -1.33040026E-01  -8.41684110E-01
  -1.96834729E+00  -5.27410663E-01  -7.98977337E-02  -5.31275699E-01  -1.35951293E-01  -8.36219695E-01
  -1.96959785E+00  -5.27746534E-01  -7.90393010E-02  -5.39146013E-01  -1.38845116E-01  -8.30688637E-01
  -1.97084046E+00  -5.28080280E-01  -7.81676706E-02  -5.46937845E-01  -1.41721590E-01  -8.25090289E-01
  -1.97207492E+00  -5.28411844E-01  -7.72830292E-02  -5.54653843E-01  -1.44580790E-01  -8.19423889E-01
  -1.97330102E+00  -5.28741171E-01  -7.63855634E-02  -5.62296592E-01  -1.47422779E-01  -8.13688556E-01
  -1.97451855E+00  -5.29068203E-01  -7.54754598E-02  -5.69868613E-01  -1.50247600E-01  -8.07883298E-01
  -1.97572731E+00  -5.29392885E-01  -7.45529047E-02  -5.77372359E-01  -1.53055282E-01  -8.02007008E-01
  -1.97692707E+00  -5.29715159E-01  -7.36180845E-02  -5.84810218E-01  -1.55845835E-01  -7.96058468E-01
  -1.97811765E+00  -5.30034971E-01  -7.26711852E-02  -5.92184509E-01  -1.58619250E-01  -7.90036354E-01
  -1.97929882E+00  -5.30352261E-01  -7.17123982E-02  -5.99496258E-01  -1.61375072E-01  -7.83940254E-01
  -1.98047038E+00  -5.30666974E-01  -7.07419099E-02  -6.06748609E-01  -1.64113490E-01  -7.77767888E-01
  -1.98163212E+00  -5.30979055E-01  -6.97599014E-02  -6.13943557E-01  -1.66834400E-01  -7.71517720E-01
  -1.98278385E+00  -5.31288450E-01  -6.87665538E-02  -6.21083029E-01  -1.69537681E-01  -7.65188112E-01
  -1.98392536E+00  -5.31595104E-01  -6.77620483E-02  -6.28168878E-01  -1.72223202E-01  -7.58777326E-01
  -1.98505645E+00  -5.31898961E-01  -6.67465657E-02  -6.35202883E-01  -1.74890816E-01  -7.52283524E-01
  -1.98617692E+00  -5.32199968E-01  -6.57202868E-02  -6.42186747E-01  -1.77540365E-01  -7.45704768E-01
  -1.98728657E+00  -5.32498070E-01  -6.46833925E-02  -6.49122095E-01  -1.80171672E-01  -7.39039021E-01
  -1.98838519E+00  -5.32793212E-01  -6.36360633E-02  -6.56010473E-01  -1.82784547E-01  -7.32284145E-01
  -1.98947258E+00  -5.33085338E-01  -6.25784797E-02  -6.62853343E-01  -1.85378781E-01  -7.25437904E-01
  -1.99054854E+00  -5.33374395E-01  -6.15108176E-02  -6.69655022E-01  -1.87955050E-01  -7.18494990E-01
  -1.99161287E+00  -5.33660328E-01  -6.04332518E-02  -6.76411874E-01  -1.90511655E-01  -7.11457860E-01
  -1.99266539E+00  -5.33943088E-01  -5.93459496E-02  -6.83124803E-01  -1.93048380E-01  -7.04324376E-01
  -1.99370592E+00  -5.34222625E-01  -5.82490781E-02  -6.89794628E-01  -1.95564997E-01  -6.97092321E-01
  -1.99473426E+00  -5.34498890E-01  -5.71428045E-02  -6.96422082E-01  -1.98061265E-01  -6.89759392E-01
  -1.99575024E+00  -5.34771831E-01  -5.60272957E-02  -7.03007809E-01  -2.00536927E-01  -6.82323209E-01
  -1.99675367E+00  -5.35041401E-01  -5.49027189E-02  -7.09552359E-01  -2.02991712E-01  -6.74781309E-01
  -1.99774437E+00  -5.35307548E-01  -5.37692409E-02  -7.16056186E-01  -2.05425331E-01  -6.67131150E-01
  -1.99872215E+00  -5.35570224E-01  -5.26270284E-02  -7.22519645E-01  -2.07837478E-01  -6.59370112E-01
  -1.99968682E+00  -5.35829378E-01  -5.14762482E-02  -7.28942987E-01  -2.10227828E-01  -6.51495497E-01
  -2.00063822E+00  -5.36084961E-01  -5.03170626E-02  -7.35325710E-01  -2.12595866E-01  -6.43505321E-01
  -2.00157616E+00  -5.36336927E-01  -4.91496380E-02  -7.41659622E-01  -2.14938835E-01  -6.35407194E-01
  -2.00250050E+00  -5.36585237E-01  -4.79741334E-02  -7.47944515E-01  -2.17256515E-01  -6.27199019E-01
  -2.00341108E+00  -5.36829849E-01  -4.67907075E-02  -7.54180090E-01  -2.19548667E-01  -6.18878643E-01
  -2.00430776E+00  -5.37070722E-01  -4.55995194E-02  -7.60365949E-01  -2.21815037E-01  -6.10443866E-01
  -2.00519038E+00  -5.37307816E-01  -4.44007277E-02  -7.66501595E-01  -2.24055355E-01  -6.01892435E-01
  -2.00605880E+00  -5.37541090E-01  -4.31944914E-02  -7.72586425E-01  -2.26269329E-01  -5.93222055E-01
  -2.00691285E+00  -5.37770503E-01  -4.19809690E-02  -7.78619729E-01  -2.28456649E-01  -5.84430387E-01
  -2.00775238E+00  -5.37996014E-01  -4.07603192E-02  -7.84600684E-01  -2.30616981E-01  -5.75515051E-01
  -2.00857726E+00  -5.38217583E-01  -3.95327008E-02  -7.90528353E-01  -2.32749972E-01  -5.66473630E-01
  -2.00938732E+00  -5.38435169E-01  -3.82982749E-02  -7.96396752E-01  -2.34853778E-01  -5.57311329E-01
  -2.01018243E+00  -5.38648738E-01  -3.70572153E-02  -8.02195288E-01  -2.36925253E-01  -5.48041188E-01
  -2.01096250E+00  -5.38858260E-01  -3.58096886E-02  -8.07923057E-01  -2.38964246E-01  -5.38661697E-01
  -2.01172741E+00  -5.39063707E-01  -3.45558611E-02  -8.13579065E-01  -2.40970585E-01  -5.29171317E-01
  -2.01247704E+00  -5.39265048E-01  -3.32958993E-02  -8.19162231E-01  -2.42944079E-01  -5.19568488E-01
  -2.01321129E+00  -5.39462255E-01  -3.20299697E-02  -8.24671382E-01  -2.44884515E-01  -5.09851632E-01
  -2.01393006E+00  -5.39655298E-01  -3.07582387E-02  -8.30105249E-01  -2.46791655E-01  -5.00019154E-01
  -2.01463322E+00  -5.39844147E-01  -2.94808727E-02  -8.35462467E-01  -2.48665241E-01  -4.90069449E-01
  -2.01532066E+00  -5.40028773E-01  -2.81980380E-02  -8.40741569E-01  -2.50504985E-01  -4.80000902E-01
  -2.01599229E+00  -5.40209147E-01  -2.69099012E-02  -8.45940987E-01  -2.52310578E-01  -4.69811897E-01
  -2.01664798E+00  -5.40385238E-01  -2.56166401E-02  -8.51052597E-01  -2.54079765E-01  -4.59513819E-01
  -2.01728765E+00  -5.40557025E-01  -2.43184546E-02  -8.56066535E-01  -2.55809784E-01  -4.49122970E-01
  -2.01791124E+00  -5.40724489E-01  -2.30155367E-02  -8.60981885E-01  -2.57500552E-01  -4.38638415E-01
  -2.01851868E+00  -5.40887612E-01  -2.17080787E-02  -8.65797662E-01  -2.59151962E-01  -4.28059189E-01
  -2.01910989E+00  -5.41046376E-01  -2.03962728E-02  -8.70512804E-01  -2.60763875E-01  -4.17384308E-01
  -2.01968482E+00  -5.41200762E-01  -1.90803111E-02  -8.75126172E-01  -2.62336125E-01  -4.06612765E-01
  -2.02024338E+00  -5.41350752E-01  -1.77603856E-02  -8.79636550E-01  -2.63868515E-01  -3.95743538E-01
  -2.02078551E+00  -5.41496327E-01  -1.64366886E-02  -8.84042636E-01  -2.65360814E-01  -3.84775592E-01
  -2.02131114E+00  -5.41637470E-01  -1.51094122E-02  -8.88343046E-01  -2.66812761E-01  -3.73707885E-01
  -2.02182021E+00  -5.41774161E-01  -1.37787483E-02  -8.92536307E-01  -2.68224061E-01  -3.62539368E-01
  -2.02231263E+00  -5.41906382E-01  -1.24449094E-02  -8.96615023E-01  -2.69592660E-01  -3.51285210E-01
  -2.02278838E+00  -5.42034122E-01  -1.11081279E-02  -9.00574242E-01  -2.70917148E-01  -3.39955781E-01
  -2.02324741E+00  -5.42157369E-01  -9.76863279E-03  -9.04413358E-01  -2.72197335E-01  -3.28549980E-01
  -2.02368967E+00  -5.42276113E-01  -8.42665332E-03  -9.08131673E-01  -2.73432987E-01  -3.17066658E-01
  -2.02411514E+00  -5.42390344E-01  -7.08241855E-03  -9.11728401E-01  -2.74623828E-01  -3.05504624E-01
  -2.02452377E+00  -5.42500051E-01  -5.73615753E-03  -9.15202660E-01  -2.75769535E-01  -2.93862647E-01
  -2.02491552E+00  -5.42605223E-01  -4.38809927E-03  -9.18553467E-01  -2.76869741E-01  -2.82139459E-01
  -2.02529036E+00  -5.42705850E-01  -3.03847274E-03  -9.21779741E-01  -2.77924027E-01  -2.70333763E-01
  -2.02564824E+00  -5.42801921E-01  -1.68750690E-03  -9.24880293E-01  -2.78931929E-01  -2.58444235E-01
  -2.02598912E+00  -5.42893424E-01  -3.35430681E-04  -9.27853825E-01  -2.79892929E-01  -2.46469529E-01
  -2.02631297E+00  -5.42980351E-01   1.01750154E-03  -9.30695075E-01  -2.80805348E-01  -2.34424899E-01
  -2.02661977E+00  -5.43062695E-01   2.37102738E-03  -9.33403094E-01  -2.81668584E-01  -2.22309410E-01
  -2.02690949E+00  -5.43140449E-01   3.72488224E-03  -9.35977050E-01  -2.82482016E-01  -2.10121091E-01
  -2.02718211E+00  -5.43213608E-01   5.07880158E-03  -9.38415971E-01  -2.83244961E-01  -1.97857921E-01
  -2.02743761E+00  -5.43282163E-01   6.43252090E-03  -9.40718737E-01  -2.83956672E-01  -1.85517831E-01
  -2.02767597E+00  -5.43346109E-01   7.78577573E-03  -9.42884072E-01  -2.84616341E-01  -1.73098714E-01
  -2.02789715E+00  -5.43405438E-01   9.13830166E-03  -9.44910543E-01  -2.85223091E-01  -1.60598425E-01
  -2.02810114E+00  -5.43460144E-01   1.04898343E-02  -9.46796552E-01  -2.85775980E-01  -1.48014794E-01
  -2.02828791E+00  -5.43510220E-01   1.18401092E-02  -9.48540332E-01  -2.86273996E-01  -1.35345627E-01
  -1.80606136E+00  -1.04274694E+00   7.07985366E-03  -8.57247631E-01  -5.11855818E-01  -5.59474810E-02
  -1.80612756E+00  -1.04278589E+00   8.59336518E-03  -8.57382389E-01  -5.12673343E-01  -4.54035565E-02
  -1.80617980E+00  -1.04281678E+00   1.01052213E-02  -8.57427777E-01  -5.13426191E-01  -3.48016333E-02
  -1.80621805E+00  -1.04283958E+00   1.16151967E-02  -8.57382455E-01  -5.14113392E-01  -2.41401355E-02
  -1.80624227E+00  -1.04285427E+00   1.31230663E-02  -8.57244982E-01  -5.14733923E-01  -1.34175111E-02
  -1.80625244E+00  -1.04286082E+00   1.46286049E-02  -8.57013814E-01  -5.15286710E-01  -2.63223683E-03
  -1.80624852E+00  -1.04285923E+00   1.61315871E-02  -8.56687303E-01  -5.15770631E-01   8.21717805E-03
  -1.80623046E+00  -1.04284946E+00   1.76317876E-02  -8.56263695E-01  -5.16184506E-01   1.91321862E-02
  -1.80619824E+00  -1.04283150E+00   1.91289811E-02  -8.55741131E-01  -5.16527106E-01   3.01141976E-02
  -1.80615182E+00  -1.04280533E+00   2.06229422E-02  -8.55117646E-01  -5.16797145E-01   4.11645737E-02
  -1.80609116E+00  -1.04277093E+00   2.21134453E-02  -8.54391165E-01  -5.16993284E-01   5.22846220E-02
  -1.80601623E+00  -1.04272827E+00   2.36002644E-02  -8.53559942E-01  -5.17114249E-01   6.34687171E-02
  -1.80592703E+00  -1.04267735E+00   2.50831677E-02  -8.52623594E-01  -5.17159234E-01   7.46949376E-02
  -1.80582354E+00  -1.04261818E+00   2.65619454E-02  -8.51580541E-01  -5.17127423E-01   8.59640028E-02
  -1.80570579E+00  -1.04255074E+00   2.80363877E-02  -8.50429126E-01  -5.17017956E-01   9.72765909E-02
  -1.80557376E+00  -1.04247506E+00   2.95062847E-02  -8.49167607E-01  -5.16829927E-01   1.08633334E-01
  -1.80542746E+00  -1.04239112E+00   3.09714266E-02  -8.47794163E-01  -5.16562387E-01   1.20034815E-01
  -1.80526689E+00  -1.04229892E+00   3.24316033E-02  -8.46306892E-01  -5.16214340E-01   1.31481558E-01
  -1.80509205E+00  -1.04219847E+00   3.38866048E-02  -8.44703808E-01  -5.15784746E-01   1.42974028E-01
  -1.80490295E+00  -1.04208978E+00   3.53362210E-02  -8.42982848E-01  -5.15272518E-01   1.54512622E-01
  -1.80469958E+00  -1.04197283E+00   3.67802417E-02  -8.41141868E-01  -5.14676524E-01   1.66097666E-01
  -1.80448196E+00  -1.04184764E+00   3.82184430E-02  -8.39181797E-01  -5.13997032E-01   1.77710335E-01
  -1.80425013E+00  -1.04171423E+00   3.96506042E-02  -8.37104057E-01  -5.13234677E-01   1.89332944E-01
  -1.80400415E+00  -1.04157263E+00   4.10765188E-02  -8.34907390E-01  -5.12388920E-01   2.00965781E-01
  -1.80374405E+00  -1.04142288E+00   4.24959801E-02  -8.32590468E-01  -5.11459170E-01   2.12609102E-01
  -1.80346990E+00  -1.04126499E+00   4.39087813E-02  -8.30151894E-01  -5.10444788E-01   2.24263129E-01
  -1.80318173E+00  -1.04109899E+00   4.53147156E-02  -8.27590203E-01  -5.09345084E-01   2.35928043E-01
  -1.80287960E+00  -1.04092493E+00   4.67135763E-02  -8.24903859E-01  -5.08159318E-01   2.47603979E-01
  -1.80256357E+00  -1.04074281E+00   4.81051565E-02  -8.22091261E-01  -5.06886697E-01   2.59291024E-01
  -1.80223367E+00  -1.04055268E+00   4.94892492E-02  -8.19150737E-01  -5.05526379E-01   2.70989206E-01
  -1.80188995E+00  -1.04035456E+00   5.08656475E-02  -8.16080552E-01  -5.04077468E-01   2.82698496E-01
  -1.80153249E+00  -1.04014849E+00   5.22341229E-02  -8.12885274E-01  -5.02542347E-01   2.94395518E-01
  -1.80116138E+00  -1.03993452E+00   5.35944537E-02  -8.09566830E-01  -5.00922012E-01   3.06069741E-01
  -1.80077671E+00  -1.03971272E+00   5.49464244E-02  -8.06124280E-01  -4.99215906E-01   3.17721771E-01
  -1.80037859E+00  -1.03948313E+00   5.62898193E-02  -8.02556595E-01  -4.97423402E-01   3.29352199E-01
  -1.79996712E+00  -1.03924582E+00   5.76244231E-02  -7.98862656E-01  -4.95543796E-01   3.40961587E-01
  -1.79954238E+00  -1.03900084E+00   5.89500200E-02  -7.95041253E-01  -4.93576309E-01   3.52550469E-01
  -1.79910449E+00  -1.03874824E+00   6.02663944E-02  -7.91091087E-01  -4.91520090E-01   3.64119341E-01
  -1.79865353E+00  -1.03848809E+00   6.15733306E-02  -7.87010767E-01  -4.89374206E-01   3.75668656E-01
  -1.79818960E+00  -1.03822044E+00   6.28706130E-02  -7.82798812E-01  -4.87137653E-01   3.87198820E-01
  -1.79771281E+00  -1.03794534E+00   6.41580257E-02  -7.78453651E-01  -4.84809347E-01   3.98710182E-01
  -1.79722327E+00  -1.03766287E+00   6.54353342E-02  -7.73980015E-01  -4.82391656E-01   4.10186820E-01
  -1.79672110E+00  -1.03737309E+00   6.67023063E-02  -7.69378566E-01  -4.79884558E-01   4.21624754E-01
  -1.79620645E+00  -1.03707609E+00   6.79587125E-02  -7.64647961E-01  -4.77286850E-01   4.33025125E-01
  -1.79567944E+00  -1.03677194E+00   6.92043234E-02  -7.59786724E-01  -4.74597226E-01   4.44389027E-01
  -1.79514022E+00  -1.03646072E+00   7.04389095E-02  -7.54793247E-01  -4.71814280E-01   4.55717500E-01
  -1.79458891E+00  -1.03614251E+00   7.16622413E-02  -7.49665791E-01  -4.68936503E-01   4.67011519E-01
  -1.79402564E+00  -1.03581737E+00   7.28740892E-02  -7.44402483E-01  -4.65962280E-01   4.78271992E-01
  -1.79345056E+00  -1.03548539E+00   7.40742234E-02  -7.39001316E-01  -4.62889895E-01   4.89499745E-01
  -1.79286380E+00  -1.03514665E+00   7.52624141E-02  -7.33460152E-01  -4.59717526E-01   5.00695518E-01
  -1.79226548E+00  -1.03480122E+00   7.64384315E-02  -7.27776715E-01  -4.56443249E-01   5.11859954E-01
  -1.79165575E+00  -1.03444918E+00   7.76020318E-02  -7.21952859E-01  -4.53067444E-01   5.22985621E-01
  -1.79103476E+00  -1.03409062E+00   7.87529746E-02  -7.15986274E-01  -4.49587965E-01   5.34073325E-01
  -1.79040268E+00  -1.03372562E+00   7.98910229E-02  -7.09874407E-01  -4.46002513E-01   5.45123917E-01
  -1.78975963E+00  -1.03335428E+00   8.10159394E-02  -7.03614543E-01  -4.42308679E-01   5.56138120E-01
  -1.78910578E+00  -1.03297668E+00   8.21274867E-02  -6.97203800E-01  -4.38503943E-01   5.67116525E-01
  -1.78844127E+00  -1.03259290E+00   8.32254274E-02  -6.90639137E-01  -4.34585673E-01   5.78059577E-01
  -1.78776626E+00  -1.03220302E+00   8.43095238E-02  -6.83917348E-01  -4.30551130E-01   5.88967559E-01
  -1.78708088E+00  -1.03180714E+00   8.53795381E-02  -6.77035064E-01  -4.26397463E-01   5.99840583E-01
  -1.78638530E+00  -1.03140534E+00   8.64352323E-02  -6.69988757E-01  -4.22121717E-01   6.10678575E-01
  -1.78567965E+00  -1.03099770E+00   8.74763682E-02  -6.62774738E-01  -4.17720827E-01   6.21481260E-01
  -1.78496410E+00  -1.03058431E+00   8.85026985E-02  -6.55391180E-01  -4.13192782E-01   6.32245305E-01
  -1.78423880E+00  -1.03016526E+00   8.95139860E-02  -6.47834395E-01  -4.08534474E-01   6.42969813E-01
  -1.78350390E+00  -1.02974063E+00   9.05100033E-02  -6.40100533E-01  -4.03742766E-01   6.53653644E-01
  -1.78275953E+00  -1.02931052E+00   9.14905228E-02  -6.32185610E-01  -3.98814452E-01   6.64295406E-01
  -1.78200585E+00  -1.02887499E+00   9.24553164E-02  -6.24085510E-01  -3.93746263E-01   6.74893441E-01
  -1.78124301E+00  -1.02843414E+00   9.34041559E-02  -6.15795992E-01  -3.88534868E-01   6.85445806E-01
  -1.78047115E+00  -1.02798804E+00   9.43368128E-02  -6.07312695E-01  -3.83176886E-01   6.95950260E-01
  -1.77969041E+00  -1.02753679E+00   9.52530582E-02  -5.98631153E-01  -3.77668890E-01   7.06404241E-01
  -1.77890095E+00  -1.02708046E+00   9.61526628E-02  -5.89746799E-01  -3.72007416E-01   7.16804852E-01
  -1.77810290E+00  -1.02661913E+00   9.70353972E-02  -5.80654979E-01  -3.66188976E-01   7.27148836E-01
  -1.77729641E+00  -1.02615290E+00   9.79010287E-02  -5.71351035E-01  -3.60210100E-01   7.37432491E-01
  -1.77648164E+00  -1.02568185E+00   9.87493393E-02  -5.61839614E-01  -3.54073202E-01   7.47641904E-01
  -1.77565871E+00  -1.02520604E+00   9.95801354E-02  -5.52117110E-01  -3.47775796E-01   7.57772191E-01
  -1.77482776E+00  -1.02472557E+00   1.00393223E-01  -5.42179944E-01  -3.41315468E-01   7.67818116E-01
  -1.77398892E+00  -1.02424051E+00   1.01188407E-01  -5.32024586E-01  -3.34689892E-01   7.77774078E-01
  -1.77314234E+00  -1.02375093E+00   1.01965492E-01  -5.21647568E-01  -3.27896847E-01   7.87634098E-01
  -1.77228814E+00  -1.02325691E+00   1.02724285E-01  -5.11045514E-01  -3.20934228E-01   7.97391813E-01
  -1.77142645E+00  -1.02275854E+00   1.03464588E-01  -5.00215155E-01  -3.13800072E-01   8.07040466E-01
  -1.77055742E+00  -1.02225588E+00   1.04186206E-01  -4.89153359E-01  -3.06492570E-01   8.16572897E-01
  -1.76968118E+00  -1.02174903E+00   1.04888942E-01  -4.77857157E-01  -2.99010090E-01   8.25981539E-01
  -1.76879787E+00  -1.02123804E+00   1.05572600E-01  -4.66328073E-01  -2.91353923E-01   8.35255063E-01
  -1.76790762E+00  -1.02072302E+00   1.06237011E-01  -4.54584751E-01  -2.83536299E-01   8.44369511E-01
  -1.76701056E+00  -1.02020403E+00   1.06882039E-01  -4.42627253E-01  -2.75558069E-01   8.53316392E-01
  -1.76610681E+00  -1.01968114E+00   1.07507548E-01  -4.30455947E-01  -2.67420366E-01   8.62087018E-01
  -1.76519650E+00  -1.01915443E+00   1.08113401E-01  -4.18071529E-01  -2.59124616E-01   8.70672516E-01
  -1.76427975E+00  -1.01862396E+00   1.08699462E-01  -4.05475046E-01  -2.50672554E-01   8.79063853E-01
  -1.76335669E+00  -1.01808982E+00   1.09265595E-01  -3.92667909E-01  -2.42066238E-01   8.87251852E-01
  -1.76242743E+00  -1.01755207E+00   1.09811661E-01  -3.79651918E-01  -2.33308056E-01   8.95227218E-01
  -1.76149210E+00  -1.01701078E+00   1.10337525E-01  -3.66429277E-01  -2.24400744E-01   9.02980560E-01
  -1.76055084E+00  -1.01646604E+00   1.10843049E-01  -3.53002611E-01  -2.15347393E-01   9.10502420E-01
  -1.75960376E+00  -1.01591792E+00   1.11328098E-01  -3.39391923E-01  -2.06162138E-01   9.17774643E-01
  -1.75865104E+00  -1.01536651E+00   1.11792583E-01  -3.25629293E-01  -1.96866902E-01   9.24775100E-01
  -1.75769277E+00  -1.01481189E+00   1.12236444E-01  -3.11721016E-01  -1.87467537E-01   9.31496608E-01
  -1.75672910E+00  -1.01425413E+00   1.12659621E-01  -2.97673705E-01  -1.77970153E-01   9.37932295E-01
  -1.75576014E+00  -1.01369330E+00   1.13062055E-01  -2.83494283E-01  -1.68381106E-01   9.44075630E-01
  -1.75478603E+00  -1.01312947E+00   1.13443687E-01  -2.69189966E-01  -1.58706982E-01   9.49920447E-01
  -1.75380687E+00  -1.01256274E+00   1.13804460E-01  -2.54768248E-01  -1.48954587E-01   9.55460973E-01
  -1.75282281E+00  -1.01199315E+00   1.14144313E-01  -2.40236883E-01  -1.39130925E-01   9.60691847E-01
  -1.75183397E+00  -1.01142080E+00   1.14463191E-01  -2.25603867E-01  -1.29243187E-01   9.65608147E-01
  -1.75084047E+00  -1.01084576E+00   1.14761036E-01  -2.10877416E-01  -1.19298728E-01   9.70205405E-01
  -1.74984246E+00  -1.01026812E+00   1.15037799E-01  -1.96094896E-01  -1.09323206E-01   9.74471769E-01
  -1.74884009E+00  -1.00968797E+00   1.15293483E-01  -1.81288673E-01  -9.93390999E-02   9.78399796E-01
  -1.74783351E+00  -1.00910539E+00   1.15528111E-01  -1.66468200E-01  -8.93544538E-02   9.81989878E-01
  -1.74682284E+00  -1.00852046E+00   1.15741704E-01  -1.51642794E-01  -7.93771905E-02   9.85242977E-01
  -1.74580821E+00  -1.00793326E+00   1.15934283E-01  -1.36821604E-01  -6.94150893E-02   9.88160612E-01
